31|125|Nance|25929
31|125|Nance|25930
31|127|Nemaha|24436
31|127|Nemaha|24437
31|127|Nemaha|24438
31|127|Nemaha|24736
31|127|Nemaha|24737
31|127|Nemaha|24738
31|129|Nuckolls|24127
31|129|Nuckolls|24128
31|129|Nuckolls|24129
31|129|Nuckolls|24427
31|129|Nuckolls|24428
31|129|Nuckolls|24429
31|131|Otoe|24735
31|131|Otoe|24736
31|131|Otoe|24737
31|131|Otoe|24738
31|131|Otoe|25035
31|131|Otoe|25036
31|131|Otoe|25037
31|133|Pawnee|24135
31|133|Pawnee|24136
31|133|Pawnee|24435
31|133|Pawnee|24436
31|135|Perkins|24712
31|135|Perkins|24713
31|135|Perkins|24714
31|135|Perkins|24715
31|135|Perkins|24716
31|135|Perkins|25012
31|135|Perkins|25013
31|135|Perkins|25014
31|135|Perkins|25015
31|135|Perkins|25016
31|135|Perkins|25312
31|135|Perkins|25313
31|135|Perkins|25314
31|135|Perkins|25315
31|135|Perkins|25316
31|137|Phelps|24422
31|137|Phelps|24423
31|137|Phelps|24424
31|137|Phelps|24722
31|137|Phelps|24723
31|137|Phelps|24724
31|139|Pierce|26529
31|139|Pierce|26530
31|139|Pierce|26531
31|139|Pierce|26829
31|139|Pierce|26830
31|139|Pierce|26831
31|141|Platte|25630
31|141|Platte|25631
31|141|Platte|25929
31|141|Platte|25930
31|141|Platte|25931
31|143|Polk|25329
31|143|Polk|25330
31|143|Polk|25331
31|143|Polk|25630
31|143|Polk|25631
31|145|Red Willow|24117
31|145|Red Willow|24118
31|145|Red Willow|24119
31|145|Red Willow|24120
31|145|Red Willow|24417
31|145|Red Willow|24418
31|145|Red Willow|24419
31|145|Red Willow|24420
31|147|Richardson|23839
31|147|Richardson|24136
31|147|Richardson|24137
31|147|Richardson|24138
31|147|Richardson|24139
31|147|Richardson|24436
31|147|Richardson|24437
31|147|Richardson|24438
31|149|Rock|26522
31|149|Rock|26523
31|149|Rock|26524
31|149|Rock|26822
31|149|Rock|26823
31|149|Rock|26824
31|149|Rock|27122
31|149|Rock|27123
31|149|Rock|27124
31|149|Rock|27423
31|149|Rock|27424
31|151|Saline|24431
31|151|Saline|24432
31|151|Saline|24433
31|151|Saline|24731
31|151|Saline|24732
31|151|Saline|24733
31|153|Sarpy|25036
31|153|Sarpy|25335
31|153|Sarpy|25336
31|153|Sarpy|25337
31|155|Saunders|25333
31|155|Saunders|25334
31|155|Saunders|25335
31|155|Saunders|25633
31|155|Saunders|25634
31|155|Saunders|25635
31|157|Scotts Bluff|25904
31|157|Scotts Bluff|25905
31|157|Scotts Bluff|25906
31|157|Scotts Bluff|25907
31|157|Scotts Bluff|26204
31|157|Scotts Bluff|26205
31|157|Scotts Bluff|26206
31|157|Scotts Bluff|26207
31|157|Scotts Bluff|26504
31|157|Scotts Bluff|26505
31|157|Scotts Bluff|26506
31|157|Scotts Bluff|26507
31|159|Seward|24731
31|159|Seward|24732
31|159|Seward|24733
31|159|Seward|25031
31|159|Seward|25032
31|159|Seward|25033
31|159|Seward|25331
31|159|Seward|25332
31|159|Seward|25333
31|161|Sheridan|26510
31|161|Sheridan|26511
31|161|Sheridan|26512
31|161|Sheridan|26809
31|161|Sheridan|26810
31|161|Sheridan|26811
31|161|Sheridan|26812
31|161|Sheridan|27109
31|161|Sheridan|27110
31|161|Sheridan|27111
31|161|Sheridan|27112
31|161|Sheridan|27409
31|161|Sheridan|27410
31|161|Sheridan|27411
31|161|Sheridan|27412
31|163|Sherman|25324
31|163|Sherman|25325
31|163|Sherman|25326
31|163|Sherman|25624
31|163|Sherman|25625
31|163|Sherman|25626
31|165|Sioux|26504
31|165|Sioux|26505
31|165|Sioux|26506
31|165|Sioux|26507
31|165|Sioux|26804
31|165|Sioux|26805
31|165|Sioux|26806
31|165|Sioux|26807
31|165|Sioux|27104
31|165|Sioux|27105
31|165|Sioux|27106
31|165|Sioux|27107
31|165|Sioux|27404
31|165|Sioux|27405
31|165|Sioux|27406
31|165|Sioux|27407
31|165|Sioux|27704
31|165|Sioux|27705
31|165|Sioux|27706
31|167|Stanton|25931
31|167|Stanton|25932
31|167|Stanton|26231
31|167|Stanton|26232
31|167|Stanton|26531
31|167|Stanton|26532
31|169|Thayer|24129
31|169|Thayer|24130
31|169|Thayer|24131
31|169|Thayer|24429
31|169|Thayer|24430
31|169|Thayer|24431
31|171|Thomas|25917
31|171|Thomas|25918
31|171|Thomas|25919
31|171|Thomas|26217
31|171|Thomas|26218
31|171|Thomas|26219
31|171|Thomas|26517
31|171|Thomas|26518
31|171|Thomas|26519
31|173|Thurston|26533
31|173|Thurston|26534
31|173|Thurston|26535
31|173|Thurston|26833
31|173|Thurston|26834
31|173|Thurston|26835
31|175|Valley|25624
31|175|Valley|25625
31|175|Valley|25924
31|175|Valley|25925
31|177|Washington|25635
31|177|Washington|25636
31|177|Washington|25637
31|177|Washington|25935
31|177|Washington|25936
31|177|Washington|25937
31|179|Wayne|26531
31|179|Wayne|26532
31|179|Wayne|26533
31|179|Wayne|26831
31|179|Wayne|26832
31|179|Wayne|26833
31|181|Webster|24126
31|181|Webster|24127
31|181|Webster|24426
31|181|Webster|24427
31|183|Wheeler|25925
31|183|Wheeler|25926
31|183|Wheeler|25927
31|183|Wheeler|26225
31|183|Wheeler|26226
31|183|Wheeler|26227
31|183|Wheeler|26525
31|183|Wheeler|26526
31|183|Wheeler|26527
31|185|York|24729
31|185|York|24730
31|185|York|24731
31|185|York|25029
31|185|York|25030
31|185|York|25031
31|185|York|25329
31|185|York|25330
31|185|York|25331
38|001|Adams|31009
38|001|Adams|31010
38|001|Adams|31011
